0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000547677887787659,0.00109319434116245,0.00163439645590565,0.00216914835452212,0.0026953396155729,0.00321089360254455,0.00371377565938472,0.00420200114036,0.004673643242546,0.00512684061003816,0.00555980467987318,0.00597082674066989,0.00635828467613243,0.00672064936680224,0.00705649072479392,0.0073644833376988,0.00764341169938218,0.00789217500703074,0.00810979150551835,0.00829540236194499,0.00844827505505787,0.00856780626617818,0.00865352426022424,0.00870509074743438,0.00872230221844205,0.00870509074743438,0.00865352426022424,0.00856780626617818,0.00844827505505787,0.00829540236194499,0.00810979150551835,0.00789217500703074,0.00764341169938218,0.0073644833376988,0.00705649072479392,0.00672064936680224,0.00635828467613243,0.00597082674066989,0.00555980467987318,0.00512684061003816,0.004673643242546,0.00420200114036,0.00371377565938472,0.00321089360254456,0.0026953396155729,0.00216914835452212,0.00163439645590566,0.00109319434116245,0.000547677887787661,1.06817394930109e-18
0,0.00109319434116245,0.00218207434369331,0.00326234269568456,0.00432973607147855,0.00538004195706667,0.00640911527495762,0.00741289474290456,0.00838741890193071,0.00932884175039816,0.0102334479224192,0.011097667350708,0.0119180893560056,0.0126914761074721,0.0134147754009264,0.014085132704501,0.0146999024241761,0.0152566583447295,0.0157532032049005,0.0161875773689757,0.0165580665605762,0.0168632086281232,0.0171017993152821,0.0172728970136126,0.0173758264786663,0.0174101814948688,0.0173758264786663,0.0172728970136126,0.0171017993152821,0.0168632086281232,0.0165580665605762,0.0161875773689757,0.0157532032049005,0.0152566583447295,0.0146999024241761,0.014085132704501,0.0134147754009264,0.0126914761074721,0.0119180893560056,0.011097667350708,0.0102334479224192,0.00932884175039816,0.00838741890193072,0.00741289474290456,0.00640911527495762,0.00538004195706667,0.00432973607147855,0.00326234269568457,0.00218207434369332,0.00109319434116245,2.13213230402655e-18
0,0.00163439645590565,0.00326234269568456,0.00487741395926621,0.00647323629822912,0.00804351173086327,0.00958204309742667,0.0110827585175036,0.0125397353529427,0.0139472235818039,0.015299668491068,0.0165917325985516,0.0178183167175103,0.0189745800807995,0.0200559594451709,0.0210581871003085,0.0219773077115318,0.0228096939296945,0.0235520607066745,0.0242014782599584,0.0247553836351539,0.0252115908208005,0.0255682993755575,0.0258241015337242,0.0259779877610469,0.0260293507388905,0.0259779877610469,0.0258241015337242,0.0255682993755575,0.0252115908208005,0.0247553836351539,0.0242014782599584,0.0235520607066745,0.0228096939296945,0.0219773077115318,0.0210581871003085,0.0200559594451709,0.0189745800807995,0.0178183167175103,0.0165917325985516,0.015299668491068,0.0139472235818039,0.0125397353529427,0.0110827585175036,0.00958204309742667,0.00804351173086327,0.00647323629822912,0.00487741395926622,0.00326234269568457,0.00163439645590566,3.18767610662661e-18
0,0.00216914835452212,0.00432973607147855,0.00647323629822912,0.00859118961865093,0.0106752374385891,0.0127171549734093,0.0147088837074648,0.0166425631973768,0.0185105620936126,0.0203055082579363,0.0220203178578703,0.0236482233233455,0.0251828000552091,0.0266179917801817,0.0279481344522017,0.0291679786058269,0.0302727100734768,0.0312579689847523,0.0321198669728527,0.0328550025201826,0.0334604743825883,0.0339338930392425,0.0342733901229919,0.0344776257939484,0.0345457940272251,0.0344776257939484,0.0342733901229919,0.0339338930392425,0.0334604743825883,0.0328550025201826,0.0321198669728527,0.0312579689847523,0.0302727100734768,0.0291679786058269,0.0279481344522017,0.0266179917801817,0.0251828000552091,0.0236482233233455,0.0220203178578703,0.0203055082579363,0.0185105620936126,0.0166425631973768,0.0147088837074648,0.0127171549734093,0.0106752374385891,0.00859118961865093,0.00647323629822913,0.00432973607147856,0.00216914835452212,4.2306396079445e-18
0,0.0026953396155729,0.00538004195706667,0.00804351173086327,0.0106752374385891,0.0132648328611969,0.0158020780486273,0.0182769596532824,0.0206797104481347,0.0230008478735092,0.0252312114604148,0.0273619989827302,0.0293848011955691,0.0312916350227277,0.0330749750622398,0.0347277832857001,0.0362435368141467,0.0376162536608848,0.038840516339655,0.0399114932449766,0.0408249577202871,0.0415773047386247,0.0421655651300227,0.0425874172994668,0.0428411963891701,0.0429259008490063,0.0428411963891701,0.0425874172994668,0.0421655651300227,0.0415773047386247,0.0408249577202871,0.0399114932449766,0.038840516339655,0.0376162536608848,0.0362435368141467,0.0347277832857001,0.0330749750622398,0.0312916350227277,0.0293848011955691,0.0273619989827303,0.0252312114604148,0.0230008478735092,0.0206797104481347,0.0182769596532825,0.0158020780486273,0.0132648328611969,0.0106752374385891,0.00804351173086329,0.00538004195706668,0.00269533961557291,5.25690670752522e-18
0,0.00321089360254455,0.00640911527495762,0.00958204309742667,0.0127171549734093,0.0158020780486273,0.0188246375410701,0.0217729047892972,0.0246352443294149,0.027400359814937,0.0300573385983031,0.0325956947981136,0.0350054106821124,0.0372769762025998,0.0394014265282461,0.0413703774241848,0.0431760583407579,0.0448113430803248,0.046269777921109,0.0475456070870893,0.0486337954634186,0.0495300484677215,0.0502308289988489,0.0507333713962008,0.0510356923545246,0.0511365987511151,0.0510356923545246,0.0507333713962008,0.0502308289988489,0.0495300484677215,0.0486337954634186,0.0475456070870893,0.046269777921109,0.0448113430803248,0.0431760583407579,0.0413703774241848,0.0394014265282461,0.0372769762025998,0.0350054106821124,0.0325956947981136,0.0300573385983032,0.027400359814937,0.0246352443294149,0.0217729047892972,0.0188246375410701,0.0158020780486273,0.0127171549734093,0.00958204309742669,0.00640911527495763,0.00321089360254456,6.26242719798356e-18
0,0.00371377565938472,0.00741289474290456,0.0110827585175036,0.0147088837074648,0.0182769596532824,0.0217729047892972,0.0251829222172025,0.0284935541560994,0.0316917350542088,0.0347648431526358,0.0377007502976853,0.0404878698051444,0.0431152021876308,0.0455723785645448,0.0478497015833039,0.049938183690363,0.0518295826009822,0.0535164338277592,0.0549920801395511,0.0562506978345237,0.0572873197236429,0.0580978547338997,0.0586791040539068,0.0590287737581458,0.059145483860043,0.0590287737581458,0.0586791040539068,0.0580978547338997,0.0572873197236429,0.0562506978345237,0.0549920801395511,0.0535164338277592,0.0518295826009822,0.049938183690363,0.0478497015833039,0.0455723785645448,0.0431152021876308,0.0404878698051444,0.0377007502976853,0.0347648431526358,0.0316917350542088,0.0284935541560994,0.0251829222172026,0.0217729047892972,0.0182769596532825,0.0147088837074648,0.0110827585175036,0.00741289474290457,0.00371377565938473,7.24323274932231e-18
0,0.00420200114036,0.00838741890193071,0.0125397353529427,0.0166425631973768,0.0206797104481347,0.0246352443294149,0.0284935541560994,0.0322394129419965,0.0358580374937982,0.039335146753591,0.0426570181596665,0.0458105418032037,0.0487832721670894,0.0515634772426887,0.054140184830723,0.0565032258435282,0.0586432744377974,0.0605518848194242,0.0622215245751936,0.0636456043997753,0.0648185041007019,0.0657355947787007,0.0663932570958446,0.0667888955594252,0.0669209487651766,0.0667888955594252,0.0663932570958446,0.0657355947787007,0.0648185041007019,0.0636456043997753,0.0622215245751936,0.0605518848194242,0.0586432744377974,0.0565032258435282,0.054140184830723,0.0515634772426887,0.0487832721670894,0.0458105418032037,0.0426570181596665,0.039335146753591,0.0358580374937982,0.0322394129419965,0.0284935541560994,0.0246352443294149,0.0206797104481347,0.0166425631973768,0.0125397353529427,0.00838741890193073,0.00420200114036001,8.19545257011775e-18
0,0.004673643242546,0.00932884175039816,0.0139472235818039,0.0185105620936126,0.0230008478735092,0.027400359814937,0.0316917350542088,0.0358580374937982,0.0398828246413786,0.043750212500829,0.0474449382591093,0.0509524205216115,0.0542588168582616,0.0573510784332676,0.0602170015029129,0.0628452755781574,0.0652255280619702,0.0673483651852318,0.0692054090796485,0.0707893308413718,0.0720938794548332,0.0731139064626469,0.0738453862842191,0.0742854321028754,0.0744323072588073,0.0742854321028754,0.0738453862842191,0.0731139064626469,0.0720938794548332,0.0707893308413718,0.0692054090796485,0.0673483651852318,0.0652255280619702,0.0628452755781574,0.0602170015029129,0.0573510784332676,0.0542588168582615,0.0509524205216115,0.0474449382591093,0.043750212500829,0.0398828246413786,0.0358580374937982,0.0316917350542088,0.027400359814937,0.0230008478735092,0.0185105620936126,0.0139472235818039,0.00932884175039818,0.00467364324254601,9.11532868376507e-18
